LIMIT_BAL,SEX,EDUCATION,MARRIAGE,AGE,PAY_0,PAY_2,PAY_3,PAY_4,PAY_5,PAY_6,BILL_AMT1,BILL_AMT2,BILL_AMT3,BILL_AMT4,BILL_AMT5,BILL_AMT6,PAY_AMT1,PAY_AMT2,PAY_AMT3,PAY_AMT4,PAY_AMT5,PAY_AMT6,default_payment_next_month,PAY_MEAN,PAY_STD,PAY_MAX,PAY_MIN,BILL_AMT_MEAN,BILL_AMT_STD,BILL_AMT_TOTAL,PAY_AMT_MEAN,PAY_AMT_TOTAL,AGE_BINNED,PAYMENT_RATIO,CREDIT_UTILIZATION
186493,2,1,1,30,8,-2,-1,1,3,4,456649,339905,473935,344477,418869,416166,10071,27448,25609,5194,18376,1133,1,7320.333333333333,10589.574893462079,27448,-2,408333.5,55803.944956427586,2450001,14638.5,87831,1,0.035849373122690216,13.13722767067323
72259,2,4,1,60,2,4,6,4,1,0,304291,279364,242535,87473,353851,55797,13378,9903,41137,1618,35254,46133,1,12286.666666666666,17917.647802875206,46133,0,220551.83333333334,121307.19469251057,1323311,24570.5,147423,4,0.1114046509096415,18.313441923935933
265899,2,4,2,60,3,7,7,4,-1,4,279927,312471,453054,298192,202943,460277,3627,27343,47339,4418,37072,40519,1,13361.833333333334,18817.192399183223,47339,-1,334477.3333333333,101944.9908973789,2006864,26719.666666666668,160318,4,0.07988483524539786,7.54746727137918
387296,1,2,2,24,7,4,7,3,-2,1,480559,48294,417511,417846,15567,467455,17735,49858,5334,42282,34830,34707,1,15397.166666666666,19515.498385704224,49858,-2,307872.0,215511.24145343323,1847232,30791.0,184746,0,0.10001234279175544,4.7695612657895525
115752,1,4,2,20,5,6,-2,7,-2,6,313698,475882,73706,377540,483700,77656,1360,28302,31558,32561,46835,43259,1,15324.583333333334,19319.615789791253,46835,-2,300363.6666666667,185216.2465764455,1802182,30645.833333333332,183875,0,0.10202909584043009,15.569337894675089
315216,1,2,3,36,5,1,-2,2,8,2,129775,395386,354084,376471,493168,16937,27659,2220,28417,47887,11864,40142,1,13183.75,17931.787246142227,47887,-2,294303.5,181158.3672025667,1765821,26364.833333333332,158189,1,0.08958382531406661,5.601939622336423
51820,2,1,2,41,0,3,0,-2,7,0,146195,186963,217732,258922,274682,494920,10575,39821,44515,16814,9472,32361,1,12797.166666666666,16878.12451253415,44515,-2,263235.6666666667,122811.95185594383,1579414,25593.0,153558,2,0.0972246668700561,30.478849864328854
35324,1,2,1,53,4,8,0,0,0,5,352653,281406,125123,445372,35335,241125,14350,19823,37562,10633,30485,42367,1,12936.416666666666,16064.99827948005,42367,0,246835.66666666666,149256.96538207744,1481014,25870.0,155220,3,0.10480657171363349,41.92656550668309
270363,1,4,3,64,-2,-1,-2,6,1,3,367718,23662,343469,294052,270486,286037,45523,7683,48263,28098,29743,19540,1,14904.583333333334,18710.43763862267,48263,-2,264237.3333333333,123503.5076711049,1585424,29808.333333333332,178850,4,0.1128089394382116,5.864056842075787
274911,1,1,2,60,-2,1,4,-2,-1,-1,151748,20613,371330,458758,446169,307952,25140,43125,48001,26891,25504,27637,1,16358.083333333334,18395.212408066367,48001,-2,292761.6666666667,174035.67035831092,1756570,32716.333333333332,196298,4,0.11175074150184067,6.389595178052571
322340,1,3,3,48,4,-1,1,2,8,0,172671,125399,89948,273261,339992,394834,13450,9898,11284,29551,217,38815,0,8602.416666666666,13135.986971662884,38815,-1,232684.16666666666,122424.93159714923,1396105,17202.5,103215,2,0.07393068572917229,4.331156542767478
365784,1,2,3,23,7,7,7,-1,8,5,495528,344850,457222,252982,359994,405993,29923,46038,36267,17376,27761,4239,1,13469.75,17171.690593558604,46038,-1,386094.8333333333,86639.53487505959,2316569,26934.0,161604,0,0.06976006326594643,6.333161100522895
488167,1,1,2,24,6,2,-1,1,8,7,50976,426073,375573,111176,42484,96962,10083,22089,26526,294,46639,42932,1,12382.166666666666,17765.75461045176,46639,-1,183874.0,170821.8766165505,1103244,24760.5,148563,0,0.13466014770972273,2.2599725094030116
262987,2,2,3,30,4,4,7,8,-2,4,202322,279592,466687,272393,53255,118318,3719,37139,10730,1751,16728,7841,1,6494.416666666667,11063.918584614119,37139,-2,232094.5,144726.4199332658,1392567,12984.666666666666,77908,1,0.05594560261728452,5.295193298507929
168248,2,1,1,40,7,-2,2,-2,1,7,31223,266066,158536,70292,63674,438416,1045,27349,9743,33191,48379,43227,0,13578.916666666666,18930.701141788093,48379,-2,171367.83333333334,156142.23142304155,1028207,27155.666666666668,162934,2,0.15846420030192512,6.111258380449626
399641,1,1,1,54,2,7,3,0,4,3,410539,201154,469667,434845,452188,409758,47576,12831,4054,26162,17837,15566,1,10337.083333333334,14793.09116051589,47576,0,396358.5,98445.62958862114,2378151,20671.0,124026,3,0.0521522813311467,5.950718269632118
142707,1,2,3,31,5,7,6,7,7,-2,46172,80798,184258,337945,262924,308809,36230,33554,39777,41050,6992,16339,1,14497.666666666666,17836.27350161021,41050,-2,203484.33333333334,120726.78970413595,1220906,28990.333333333332,173942,1,0.1424696086347823,8.555333655612161
225095,2,3,2,45,-1,4,1,4,8,6,337003,59177,26984,496817,395787,497349,39997,47895,16225,15020,19920,3697,0,11898.0,16771.91254340531,47895,-1,302186.1666666667,210110.78425670267,1813117,23792.333333333332,142754,2,0.07873402543791783,8.054896821306315
48443,2,1,3,38,6,7,-1,7,3,0,28241,380339,381484,46048,57645,367591,49045,38481,42848,40773,24730,44294,1,20016.083333333332,21638.342221236202,49045,-1,210224.66666666666,182420.06250263884,1261348,40028.5,240171,1,0.19040819821318905,26.037776355179535
22421,1,1,1,64,3,3,2,0,3,2,336427,463751,351754,120336,463821,107918,46581,30200,30415,21274,31473,8725,1,14056.75,16935.85117234496,46581,0,307334.5,159065.38980274746,1844007,28111.333333333332,168668,4,0.0914681994156793,82.24463672083115
481697,1,1,3,26,6,3,0,1,8,4,421518,229141,298955,438579,410571,423322,36845,49531,33681,4834,25243,31502,1,15138.166666666666,18704.076856680367,49531,0,370347.6666666667,85713.88448009265,2222086,30272.666666666668,181636,0,0.08174121073618135,4.613036826044977
419630,1,3,3,66,-1,5,-1,-1,6,4,199410,329722,244946,197627,112382,207366,34699,13266,14583,48895,26835,32198,1,14207.333333333334,17367.78871847815,48895,-1,215242.16666666666,70980.48948948341,1291453,28412.666666666668,170476,4,0.13200325524805626,3.077599313673766
351027,1,3,1,26,0,5,-2,0,-1,0,261063,457228,16082,233151,437091,18076,16842,3117,22864,25596,1203,14057,1,6973.416666666667,9939.774887320438,25596,-2,237115.16666666666,192801.98336886129,1422691,13946.5,83679,0,0.05881741010517476,4.052938947704726
210386,2,4,3,45,5,3,7,6,1,1,200770,45056,312298,430325,131721,160710,5200,1606,20615,31473,12681,49283,0,10073.416666666666,16003.080615126653,49283,1,213480.0,137683.80152073083,1280880,20143.0,120858,2,0.0943554431327725,6.08823781047176
94914,1,2,3,59,-2,0,-1,0,2,7,150244,385240,208417,260911,102669,381775,28686,35534,11784,33539,15534,3208,1,10690.916666666666,14236.084168301679,35534,-2,248209.33333333334,117593.4931952728,1489256,21380.833333333332,128285,3,0.08614032778777715,15.690583053967902
86654,1,3,2,24,7,2,3,8,-2,4,401631,308408,280104,96737,132121,480103,28812,41511,41625,18120,49354,30393,1,17486.416666666668,19781.819446875656,49354,-2,283184.0,149020.15616955984,1699104,34969.166666666664,209815,0,0.12348567244846491,19.60791192536285
132619,1,2,2,40,4,-1,5,2,5,5,136001,299318,214660,446015,454977,138068,47611,31755,31104,37376,14778,23977,0,15551.75,17915.494335782492,47611,-1,281506.5,144005.01300267293,1689039,31100.166666666668,186601,2,0.11047761478562042,12.736025757902441
279121,1,4,1,33,4,2,0,-1,5,-1,361471,146270,483028,15530,457795,123258,22128,45251,1871,43513,44828,12274,1,14156.166666666666,19516.00565891463,45251,-1,264558.6666666667,195158.65051969045,1587352,28310.833333333332,169865,1,0.10701155131306288,5.6869673008992985
360152,2,2,1,23,-2,6,8,1,3,6,103098,341946,302054,447698,164497,281808,34540,34898,40995,19359,15236,8177,1,12768.916666666666,15979.245888784691,40995,-2,273516.8333333333,123961.80525696883,1641101,25534.166666666668,153205,0,0.09335500983785071,4.556689953118248
333496,2,3,1,42,6,7,6,4,2,4,124926,397398,374618,25260,352717,405841,28748,18547,5301,32850,4805,36854,1,10594.5,14497.793402633883,36854,2,280126.6666666667,162971.71073982952,1680760,21184.166666666668,127105,2,0.07562352745182202,5.039820567547917
147167,2,2,2,61,5,-2,6,4,5,5,168230,56429,468173,332924,337872,373262,8838,9062,20184,37856,12380,45815,1,11179.833333333334,15820.341783650412,45815,-2,289481.6666666667,149795.9342955164,1736890,22355.833333333332,134135,4,0.07722711282805633,11.802170323429829
477883,1,3,1,39,1,7,-1,0,0,3,294578,266760,295799,35839,403281,279979,29603,46232,28562,9506,13641,5377,1,11077.583333333334,15557.290465527341,46232,-1,262706.0,121371.93150971933,1576236,22153.5,132921,1,0.08432810822739467,3.298372195697904
371569,1,2,1,34,7,2,5,2,0,3,227211,50632,6031,353106,148254,315694,27005,5179,382,16629,48912,9699,1,8985.416666666666,15226.66176904143,48912,0,183488.0,140387.699909928,1100928,17967.666666666668,107806,1,0.09792284327394896,2.9629167126349
281633,2,3,1,69,8,3,7,-2,-1,6,372572,436287,17145,16985,255069,121049,24695,27149,32645,5439,33714,49313,1,14414.666666666666,17881.43912925728,49313,-2,203184.5,179859.99651034136,1219107,28825.833333333332,172955,4,0.14187023780509678,4.328707928387907
309743,1,3,2,64,2,8,8,7,2,1,106783,253818,351169,421228,333836,216287,25671,15700,32985,30110,46584,751,1,12652.416666666666,16921.589327130612,46584,1,280520.1666666667,111942.87702469804,1683121,25300.166666666668,151801,4,0.09019018834647646,5.433927481798026
215604,1,2,3,48,-1,4,2,7,0,8,5336,403982,139542,232971,13128,127682,8199,13570,32626,40046,41749,25412,1,13468.5,16872.380510494335,41749,-1,153773.5,149381.85132036623,922641,26933.666666666668,161602,2,0.17515154865199448,4.279331552270461
131388,2,4,1,27,6,6,1,7,0,8,388278,184042,289689,46726,188369,442208,23173,32291,8173,30541,28929,25805,1,12411.666666666666,14249.206799827227,32291,0,256552.0,146185.85570840977,1539312,24818.666666666668,148912,0,0.09673932250245776,11.715773129877038
184426,2,1,3,60,3,3,7,8,3,2,410824,62539,101138,353409,347944,56277,30282,11561,12786,8989,33769,13158,1,9214.25,12021.154816141267,33769,2,222021.83333333334,165096.49470950817,1332131,18424.166666666668,110545,4,0.08298358044360278,7.2231192998426295
381344,2,4,1,67,0,2,2,-2,5,6,29740,20749,135124,244645,126297,339870,24472,45818,12368,27318,31241,33151,1,14531.75,16890.923636540854,45818,-2,149404.16666666666,124062.54794000753,896425,29061.333333333332,174368,4,0.19451487854511587,2.35069910631254
17052,2,2,3,38,4,4,1,2,-1,-2,305453,140754,252320,95474,478852,130141,24434,20302,48003,41746,33313,47247,0,17921.083333333332,20325.220273695497,48003,-2,233832.33333333334,144266.7306854448,1402994,35840.833333333336,215045,1,0.1532757802241825,82.2773868119706
66875,1,4,2,67,6,-2,5,7,1,1,189103,122116,487784,7836,15080,237788,3875,33868,3376,15136,13238,22510,1,7668.416666666667,11195.950610972403,33868,-2,176617.83333333334,177918.11636414845,1059707,15333.833333333334,92003,4,0.0868192811785835,15.846085981071463
32541,1,3,2,58,0,8,1,6,8,4,396947,280175,308135,208999,479043,149706,9538,36387,21438,41632,20406,37470,1,13908.166666666666,16806.273714048428,41632,0,303834.1666666667,120578.26416135981,1823005,27811.833333333332,166871,3,0.09153622727305107,56.02178789662205
29957,2,1,1,65,-1,2,7,-2,4,8,437207,10869,468074,42814,108381,161622,16048,34147,43562,39231,29630,32303,0,16244.916666666666,18128.15027147424,43562,-2,204827.83333333334,199166.1960669196,1228967,32486.833333333332,194921,4,0.1586055606048343,41.02436825980491
429175,1,2,3,47,4,-1,3,-2,-2,6,425501,260285,479689,47084,24411,130196,20967,45170,38473,1087,1796,23647,1,10929.0,16761.39257069922,45170,-2,227861.0,193463.64279316153,1367166,21856.666666666668,131140,2,0.09592105128411918,3.1855676588729875
354792,2,2,2,65,4,1,-1,1,-2,8,388602,195885,104054,133664,146237,376396,29696,11556,41122,11972,24141,2490,1,10082.333333333334,14202.714025740634,41122,-2,224139.66666666666,126256.41796386697,1344838,20162.833333333332,120977,4,0.0899565598234955,3.790496967226458
242345,2,2,1,46,1,4,2,1,7,7,134526,288561,155596,315229,393141,182857,43167,4302,48614,27147,42986,37087,1,16943.75,20802.822392100374,48614,1,244985.0,102795.68087619246,1469910,33883.833333333336,203303,2,0.13830982849280682,6.065361364971155
57938,1,1,1,23,8,2,3,-1,4,3,405944,351208,384996,264955,376221,363178,7958,2773,19363,35880,24618,18162,0,9064.416666666666,12370.27205887591,35880,-1,357750.3333333333,49171.85570086476,2146502,18125.666666666668,108754,0,0.05066568770956158,37.04825848256674
250891,2,3,2,34,6,3,2,6,4,5,266739,317045,433382,34493,104420,228034,754,43892,15482,44026,27616,11224,1,11918.333333333334,17291.92902816662,44026,2,230685.5,144419.66155167378,1384113,23832.333333333332,142994,1,0.10331092909314246,5.516790159848234
242001,1,2,2,54,5,-1,-1,6,-2,6,26378,492322,259613,484215,98395,273623,22461,48664,1532,32052,10095,47413,0,13519.166666666666,19209.482586535854,48664,-2,272424.3333333333,191937.92973945162,1634546,27036.166666666668,162217,3,0.0992428478610579,6.754294403714223
94868,1,4,1,56,-2,0,4,-1,-2,7,228469,69132,496613,443584,321289,271643,21605,15126,7500,19017,39717,38675,1,11803.833333333334,15119.819027496407,39717,-2,305121.6666666667,154136.1128115883,1830730,23606.666666666668,141640,3,0.07736804444124619,19.29765568980797
222587,1,2,3,20,-2,4,1,6,1,1,471078,214868,5786,129612,229041,487926,27595,34675,28100,9231,17943,48113,1,13805.666666666666,17024.89060882402,48113,-2,256385.16666666666,190287.63852906122,1538311,27609.5,165657,0,0.1076875872303405,6.911055003181178
205267,1,2,3,22,2,8,5,3,2,-2,443929,212415,149796,61169,396144,183531,41661,445,7883,38001,47829,12810,1,12387.25,18714.205922118486,47829,-2,241164.0,148342.05389167293,1446984,24771.5,148629,0,0.10271640875082053,7.049277282724211
311766,2,2,3,66,3,-1,4,5,2,5,51132,208526,311580,471201,12066,103842,40118,9431,36815,10339,49685,41789,1,15682.916666666666,20054.720947077563,49685,-1,193057.83333333334,174648.69890888585,1158347,31362.833333333332,188177,4,0.1624530473164238,3.7154372189279283
321195,1,2,1,43,0,3,4,7,1,-1,372063,331899,234644,230570,305205,455895,5002,34463,1861,34771,45800,30386,1,12691.416666666666,17871.48191168536,45800,-1,321712.6666666667,85795.40488083652,1930276,25380.5,152283,2,0.07889182686824117,6.009670138059404
32198,2,3,2,46,6,2,6,1,5,8,402896,244914,58301,155583,365336,87419,46699,3294,12974,9060,4243,49075,0,10447.75,17986.22804524213,49075,1,219074.83333333334,143570.82541995315,1314449,20890.833333333332,125345,2,0.09535934828959103,40.82393316228263
193560,2,4,1,59,7,7,-2,-1,4,-2,135694,258716,183893,245179,496693,417211,5520,23425,34772,4552,16659,47315,1,11021.333333333334,16145.947649956985,47315,-2,289564.3333333333,139255.2646899451,1737386,22040.5,132243,3,0.07611607322720679,8.9759557759404
316671,2,3,2,55,3,-2,7,-1,6,4,235804,216177,12723,386372,339390,75107,31728,33129,12775,12555,47256,48648,1,15509.0,19396.42389251642,48648,-2,210928.83333333334,145369.88410178592,1265573,31015.166666666668,186091,3,0.1470409055817823,3.996491626944063
256536,2,4,3,53,1,8,3,6,4,7,355493,495849,321373,84192,115922,329362,33620,38297,36438,14246,40226,47588,1,17537.0,19816.96595436253,47588,1,283698.5,155960.63962263044,1702191,35069.166666666664,210415,3,0.1236142125060445,6.635290953290628
429680,1,2,3,48,4,7,3,-2,7,6,219520,463780,446371,383747,54093,75270,33993,22690,49793,32360,45559,383,1,15400.25,20060.43036393695,49793,-2,273796.8333333333,183626.32618382003,1642781,30796.333333333332,184778,2,0.11247877836418094,3.8232661515457473
332759,1,1,2,43,5,8,3,4,-2,8,56398,153862,442437,374723,320458,461542,13267,31514,39854,8044,28627,37054,1,13198.833333333334,16304.45156075388,39854,-2,301570.0,163137.75361577098,1809420,26393.333333333332,158360,2,0.08751975771236777,5.437629034810666
89837,2,3,2,43,6,1,3,8,4,6,352941,55796,349772,269674,261591,282504,16517,26978,17091,46515,24019,13596,1,12062.0,14991.612473161602,46515,1,262046.33333333334,108603.62588176633,1572278,24119.333333333332,144716,2,0.09204224698170932,17.501452630681108
44578,2,1,1,61,8,8,7,0,-2,0,455819,419882,232885,432921,449572,164636,27433,2615,45029,27718,5324,35251,1,11949.25,16822.250768901828,45029,-2,359285.8333333333,126830.600114352,2155715,23895.0,143370,4,0.06650693621370798,48.358270894872845
324785,1,3,3,23,3,-1,4,0,4,3,326242,498585,256015,66071,363304,70161,9979,37140,2558,24546,41973,49030,1,13769.916666666666,19017.589802641003,49030,-1,263396.3333333333,170632.05672518475,1580378,27537.666666666668,165226,0,0.10454840550798318,4.8659205320292935
22990,2,2,1,22,3,1,7,-1,7,4,386900,146304,68459,297739,254871,185596,1015,8618,36250,21734,37257,1967,1,8905.166666666666,14466.446279916052,37257,-1,223311.5,113691.30387281165,1339869,17806.833333333332,106841,0,0.07973988501855052,58.28051326410263
297030,1,3,1,53,5,-2,3,7,5,7,179181,178892,170508,224671,201794,352510,28107,1590,1166,28330,2943,28349,1,7542.5,12526.827723657008,28349,-2,217926.0,68835.86915264453,1307556,15080.833333333334,90485,3,0.06920162501638996,4.402100797884382
470712,2,2,1,68,2,-1,-2,3,8,6,91599,470816,93864,211146,202187,192475,23263,22558,8727,1122,10470,36747,1,8575.25,12449.877773222588,36747,-2,210347.83333333334,138491.9558204254,1262087,17147.833333333332,102887,4,0.081521321430233,2.6812297115801567
291982,1,3,3,42,0,5,0,7,6,-1,321386,355564,410600,126280,113152,123047,32836,43281,49379,49504,27863,12667,1,17962.25,21117.571705809358,49504,-1,241671.5,135474.70120395173,1450029,35921.666666666664,215530,2,0.14863840654211147,4.966158872790219
200203,2,2,1,42,0,3,-1,-1,0,5,163885,147819,457376,186139,8662,288704,7335,7541,18044,27876,34220,11256,0,8856.5,11946.019051626286,34220,-1,208764.16666666666,151313.87830521914,1252585,17712.0,106272,2,0.08484214644109195,6.256574576773292
325211,2,2,1,64,3,-1,3,7,1,4,430036,290523,268461,54075,287455,208910,42046,642,41024,1759,6883,3017,0,7949.0,15818.802931379421,42046,-1,256576.66666666666,122974.98837514344,1539460,15895.166666666666,95371,4,0.061950943837409254,4.7337267189463645
234543,1,4,1,24,-1,3,5,1,1,1,61314,472114,363882,125799,106207,82903,7311,5498,18804,29498,12241,4695,1,6504.75,9397.993104187917,29498,-1,202036.5,172120.23947316597,1212219,13007.833333333334,78047,0,0.06438358085456145,5.168429669590785
277352,2,2,1,50,3,7,0,7,6,-1,216731,405906,60732,135982,104163,76993,44567,18182,42001,21853,9655,32837,0,14093.083333333334,17442.23710348654,44567,-1,166751.16666666666,129501.83817601459,1000507,28182.5,169095,3,0.1690093122785058,3.6073545530459223
471317,2,4,1,60,3,6,7,6,4,5,198363,370916,304267,360333,62690,353730,22476,29008,48271,1201,10999,25260,1,11437.166666666666,16145.66330084467,48271,3,275049.8333333333,122053.53014381298,1650299,22869.166666666668,137215,4,0.08314553908104946,3.501462921975016
199190,1,2,1,25,5,4,5,6,0,8,469026,368498,351395,24275,94797,487335,27490,9650,21776,46221,46035,1503,1,12725.25,18185.14420231775,46221,0,299221.0,194487.28427226288,1795326,25445.833333333332,152675,0,0.08504026566758069,9.01313318937189
480983,2,1,3,56,4,6,5,3,7,2,76567,89010,226384,325596,15894,116547,44829,40098,27967,528,35790,48483,1,16476.833333333332,20831.82400617484,48483,2,141666.33333333334,113549.52990244684,849998,32949.166666666664,197695,3,0.23258290019478564,1.7672100677118168
453621,1,2,1,29,5,2,2,1,2,3,4923,412340,121636,110704,337115,386574,14995,37664,31431,28893,36855,32802,1,15221.25,16841.952457128653,37664,1,228882.0,170800.0964859212,1373292,30440.0,182640,0,0.13299429400292656,3.027399525147585
